        0.436386	      0.45989157	       6.2035193	       1.5598913	       5.9282671	       72.901146	       65.011795	       56.610146	
      -0.3222688	      0.50014563	       4.4787346	       0.5337098	       1.5663749	       71.581573	       63.598137	       55.372993	
     -0.32433137	      0.45708127	       1.4520208	       2.6190378	       5.5601617	       72.388855	       63.336723	       55.342278	
     -0.34734987	      0.85236767	       4.6290944	       2.6901242	       1.2396048	       72.939789	       64.708176	       54.098614	
     -0.34944422	      0.85243823	       1.5249929	       2.5873164	       2.5570268	       72.190079	       65.182198	       54.177223	
       0.3856978	      0.84637762	        5.798451	       1.6252277	      0.10269632	       71.327728	       63.944199	       52.842216	
      0.38239128	      0.86804149	        2.705413	        1.567563	       1.3699719	       72.127808	       63.577637	       52.728779	
      0.42668452	      0.71296621	      0.46274088	       1.5773951	       5.9395005	       72.722351	       65.003922	       51.507095	
      0.42681485	      0.72155003	      0.49566855	         1.62388	      0.94951314	       71.937477	       65.368271	       51.486439	
      0.46978324	      0.56679989	        5.850413	       1.6337503	     0.048019031	       71.162354	         64.1903	       50.222965	
      0.46998008	      0.56563171	       5.8581037	       1.5458498	       1.3150966	       71.917923	       63.731365	       50.082108	
      0.48444569	      0.56843398	      0.53713375	       1.5733032	       6.0719019	       72.654175	       65.119507	        48.84893	
      0.48412015	      0.58117732	       5.7636959	       1.6045244	       4.2179259	       71.847519	       65.608482	       48.919815	
      0.52089789	      0.46584357	       5.7977435	       1.5821348	      0.22575746	       70.907974	       64.513176	        47.69149	
      0.52034708	      0.46597984	       2.6961003	       1.5594631	       1.5178033	       71.590004	       64.039505	       47.550076	
      0.49886585	      0.50089546	      0.62790466	       1.6209779	       6.0668586	       72.409439	       65.467506	       46.293968	
      0.49587908	      0.51925198	       5.7939124	       1.6157051	       4.1959631	       71.714508	       65.990173	       46.571663	
      0.51148295	      0.49321184	       5.8878743	       1.5505717	      0.47132293	       70.535225	       65.123924	       45.302399	
      0.51426042	      0.48982055	       3.7131001	       1.6140262	       4.8932414	       71.272903	       64.671776	       44.940002	
      0.44893225	      0.64450587	       0.7446648	       1.6915335	       6.0051493	       71.948509	       66.336029	       44.105713	
       0.4458509	      0.63897763	         2.48052	       1.7545684	       4.0934088	       71.137436	       66.719284	       44.284851	
      0.38227348	      0.88596699	       2.8053557	       1.6756579	      0.53999499	       70.312973	        65.67276	       42.843269	
      0.38356249	      0.88041953	      0.40738354	         1.63868	        4.959178	       71.171684	       65.678131	       42.497749	
     -0.35305848	      0.95438147	       1.2028882	      0.87594671	       4.1539756	       71.099876	       67.472748	        41.92321	
     -0.35376885	      0.96066175	       4.4843801	       2.3388667	       1.7941848	       70.158737	       67.483368	       42.156937	
      0.35372516	      0.91869541	       3.4268336	       1.4509191	       3.0170293	       69.898926	       66.513832	       40.410053	
      0.36431916	      0.85130854	       2.8791183	       1.4123207	        1.110011	        70.77697	       66.559753	        40.29303	
     -0.32519696	      0.75527103	        4.355754	      0.83445491	       4.1506129	       70.522469	       68.378174	       39.665234	
     -0.32526594	      0.76353537	       4.4091386	       2.3579917	       1.6905842	       69.618492	       68.295227	        39.78244	
     -0.25276363	      0.20150262	       5.5169511	       2.7778697	       5.5675732	       69.337387	       67.253281	       38.176605	
     -0.25664557	      0.16047161	       1.9359571	      0.41506961	       2.2112997	       70.173409	       67.370377	       37.964531	
     -0.25902151	      0.17282309	       3.0559086	      0.30905642	       2.0819105	        69.54586	       68.062347	       37.865955	
      0.74064279	     0.092897734	       5.5535201	       0.7915524	       2.9224918	       71.796722	        67.94725	       58.454247	
     -0.34331913	       0.8608711	       4.0582022	       2.2520746	      0.78540525	       70.869873	       68.497864	       56.512985	
     -0.34938441	      0.80860259	       2.4354384	       2.1537383	       1.4102067	       70.496117	       69.117546	       57.103191	
      0.36040695	      0.86245155	       1.5539916	       1.0215137	       0.4658093	       71.631348	       70.366516	       56.354843	
      0.36041225	      0.85956665	       4.7646115	      0.95862444	       4.0765456	       72.101395	       70.215454	        57.12196	
      0.43174343	      0.61999412	       4.2750726	       1.0081483	       2.0037229	       73.453438	       69.162666	       56.079689	
      0.43109728	      0.60831474	       2.1214572	       0.8899171	       5.0988484	       72.874542	       69.118172	       55.386482	
      0.58482721	      0.22265669	       5.0752546	       2.2301672	       3.7679241	       73.616165	       70.773285	        54.69278	
      0.58669212	      0.22971154	       1.9096226	      0.99081162	       3.8696274	       74.047905	       70.925247	       55.430801	
       0.4791864	      0.50367507	       5.0008406	       2.0915905	       4.9542821	       75.585068	       69.803085	       54.845093	
      0.47459581	      0.51896728	       4.4289635	       2.2863067	       2.0445424	       75.151939	       69.577316	       54.082062	
      0.49676749	      0.43176018	       4.1957615	      0.96809494	      0.49174588	       75.358917	       71.326065	       53.234344	
      0.49625784	      0.42633777	       1.0097446	       2.2035013	      0.37043993	       75.972755	        71.51738	       53.891876	
     -0.33390446	      0.69599706	       5.4980172	       1.1742627	      0.32731758	       77.217972	       70.267685	       52.919952	
     -0.33417329	      0.70939395	       2.1845983	       2.1436824	       3.9544871	       76.594742	        70.22113	         52.2575	
     -0.31705689	      0.57540551	       3.4366727	       1.5047579	       1.9526153	       77.670593	        72.17865	       52.369423	
     -0.20681464	      0.53468341	       2.3344766	       2.8479341	       5.1124991	       77.695251	       72.624146	       50.591202	
      0.36699694	      0.87644668	       5.8250989	       1.5185515	       1.1402963	       76.946861	       70.846619	       49.645142	
      0.37336676	      0.84201588	        5.655642	       1.4676722	        6.161673	       76.451691	       71.604156	       49.532204	
      0.40333273	      0.71236307	       3.5150537	       1.6532018	       1.6490287	       77.188126	       71.523293	       47.711948	
       0.3963744	      0.74923108	       3.4508827	       1.4745337	      0.41344355	       77.466743	       72.282539	       48.020592	
      0.53349479	      0.37861141	       4.4492149	       1.1206963	       2.3106762	       79.279053	       71.501114	       48.378395	
      0.53988158	      0.35220993	       4.4617989	       2.1138343	       1.5110533	        78.95948	       70.673508	       48.227154	
      0.55777332	       0.3130209	       5.9807347	       1.4912646	       5.3485927	       80.130096	        71.16111	       46.800098	
      0.55247846	      0.32726326	       5.8693688	        1.636442	       4.1045218	       79.425568	       70.736397	         46.3815	
      0.55243985	      0.32291153	      0.74465191	        1.330271	      0.43572391	       78.816193	       72.430786	       45.608536	
        0.548761	      0.33246158	       3.9339045	       1.7472122	       5.5353492	       79.506424	       72.863731	       46.031242	
      0.41272096	      0.69531348	       3.6444775	       1.5779707	       2.1533687	       80.138458	       72.954773	       44.268021	
      0.41385512	      0.68792618	       5.8763759	        1.572666	       4.0468493	       80.656418	       72.336075	       44.657879	
      0.33716272	      0.96083048	      0.62675238	        1.455927	       4.2074078	       79.505463	       71.005127	       43.625282	
      0.34056571	      0.93285484	       5.6414664	       1.4077943	       6.1519751	       79.116638	       71.627533	       43.175545	
     -0.25954162	      0.22504857	       0.9432335	       2.4552691	       3.2373896	       81.148018	       71.294327	       42.378479	
     -0.25274641	      0.27684128	       5.1030019	       2.4169652	       3.1980006	       80.465546	       70.998047	        41.84626	
     -0.25111885	      0.25295232	     0.071568644	      0.72569611	       0.1318369	       80.628677	       71.890877	       41.933983	
